id,price
0,6.072413741423395
1,8.544702495811249
2,9.503768937617302
3,7.823506523889553
4,8.882234015706919
5,8.070217247394197
6,7.048866042552052
7,7.0121906584368165
8,6.331116190833008
9,6.818173859229632
10,9.374882390731537
11,7.384187478089819
12,8.442019548076473
13,8.2799102008557
14,6.507817101665581
15,7.0881331669660534
16,7.847449634917209
17,6.323719304101706
18,9.351248686648907
19,9.105364034511798
20,6.723297494574585
21,8.912042557071246
22,9.445845460964843
23,6.674031135866321
24,9.256276255542138
25,7.1531367391808045
26,7.082126046157709
27,9.70056139156748
28,8.1837073365231
29,8.524699441372793
30,6.833935559754678
31,8.431195607945421
32,8.362072221880718
33,6.217551327720706
34,9.750311012844799
35,8.453046243809064
36,9.168919656015765
37,7.573712340822309
38,9.58691166070256
39,9.653128558664166
40,9.089001161561095
41,8.36277296042094
42,7.108243631471324
43,8.374316650107708
44,7.345642603516114
45,6.352546148160163
46,6.188976346382679
47,9.533545749124926
48,8.831797674350305
49,8.56287055142519
50,7.519016316352689
51,7.078160203236115
52,7.818335106218397
53,7.652605193901662
54,7.008492567433421
55,6.720468212879862
56,8.856435292487285
57,9.433799650737567
58,6.795246728588837
59,6.9850238768942
60,7.451662526168578
61,8.407528850300693
62,6.812094637022057
63,7.724125371507691
64,8.02186112447315
65,7.469450606618205
66,9.247562311898228
67,8.002605900738166
68,7.618129121057024
69,8.068513932558075
70,9.435509802678443
71,6.443514015451508
72,6.619425020251814
73,8.015742132947508
74,6.489387668084475
75,6.705670291174896
76,6.785743355892506
77,8.979667061555924
78,6.6626666540076895
79,7.338365489623837
80,7.922319024291984
81,6.575811526747084
82,8.255901225828502
83,6.836392860365996
84,8.285435960744064
85,6.366858644997775
86,7.285817717962237
87,6.970104294583826
88,7.948264035558786
89,8.18929141483746
90,6.649654126030939
91,8.424310112518722
92,7.234104556075796
93,6.531577925322203
94,9.316209043533961
95,7.863107884931524
96,6.638263932826634
97,8.054612333198124
98,6.723298295314415
99,6.545901411772015
100,8.726323797343927
101,6.567762679772823
102,6.77367686005192
103,9.268483961769272
104,9.314479324476471
105,8.363918039751324
106,8.391742636265949
107,8.100874152697052
108,6.626928986962245
109,6.511214769063834
110,7.496099905256971
111,8.706786537592897
112,9.646714958567967
113,6.407880707567482
114,7.459390331321739
115,6.331912175936322
116,9.128016898831532
117,7.581861019353599
118,6.917740336735492
119,8.43241182489719
120,7.420871155658076
121,6.456334450168425
122,7.947195106219588
123,8.35904869924
124,8.450030028449593
125,7.755929047544923
126,6.202762534112103
127,8.346057194490799
128,8.626260203456864
129,8.402887353945603
130,8.322641441091116
131,6.769518937635605
132,7.951234039426987
133,6.342750212338496
134,6.68026519236227
135,9.40894436480881
136,7.864999271821355
137,7.600805305840488
138,8.184857621069995
139,7.405365376980757
140,8.268213085228494
141,7.418980214192414
142,8.720769370686762
143,6.965168252608387
144,6.491438083994816
145,8.632271348390702
146,9.630467772444455
147,6.996371853253025
148,6.8392188807508925
149,7.560455485758985
150,6.838313850664789
151,8.573439208655675
152,7.925155510112352
153,7.51030305528103
154,7.630123327610876
155,7.639616402672186
156,6.195435745550023
157,9.089910741082415
158,6.208743594452308
159,6.752116659426458
